2 7:1 12:1 13:1 15:1 16:1 17:1 18:1 19:1 21:1 22:1 26:1 30:1 34:1 37:1 38:1 39:1 40:1 41:1 42:1 48:1 49:1 52:1
2 7:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 21:1 22:1 26:1 30:1 34:1 37:1 38:1 39:1 40:1 41:1 42:1 48:1 52:1
2 4:1 7:1 12:1 15:1 16:1 17:1 18:1 19:1 22:1 26:1 28:1 30:1 38:1 39:1 40:1 41:1 42:1 48:1 49:1 52:1 59:1 60:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1 61:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 39:1 41:1 48:1 51:1 53:1 54:1 63:1 64:1 66:1
1 4:1 5:1 6:1 7:1 8:1 9:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 22:1 23:1 36:1 45:1 52:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 45:1 46:1 53:1 54:1 61:1 64:1
2 2:1 3:1 7:1 10:1 12:1 13:1 15:1 16:1 17:1 18:1 19:1 26:1 28:1 30:1 32:1 38:1 39:1 40:1 41:1 42:1 43:1 49:1
2 3:1 5:1 7:1 8:1 11:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 22:1 25:1 26:1 27:1 28:1 31:1 32:1 35:1 44:1
2 2:1 3:1 7:1 12:1 15:1 16:1 17:1 18:1 19:1 22:1 26:1 28:1 30:1 32:1 38:1 39:1 40:1 41:1 42:1 49:1 59:1 60:1
2 4:1 7:1 10:1 12:1 15:1 16:1 17:1 18:1 19:1 21:1 22:1 26:1 30:1 38:1 39:1 40:1 41:1 42:1 48:1 49:1 52:1 59:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 45:1 51:1 53:1 54:1 61:1
2 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 37:1 39:1 41:1 46:1 48:1 52:1 53:1 54:1
2 2:1 7:1 12:1 14:1 15:1 16:1 17:1 18:1 19:1 21:1 22:1 26:1 30:1 37:1 38:1 39:1 40:1 41:1 42:1 45:1 48:1 59:1
1 2:1 3:1 5:1 6:1 7:1 8:1 9:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 22:1 30:1 32:1 34:1
2 2:1 3:1 4:1 7:1 10:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 26:1 28:1 30:1 38:1 39:1 40:1 41:1 42:1 43:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 45:1 51:1 53:1 54:1 64:1
2 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 37:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 47:1 53:1 54:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1 63:1 64:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 47:1 48:1 51:1 52:1 53:1 54:1 61:1 62:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 48:1 51:1 53:1 54:1 61:1 64:1 65:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 51:1 53:1 54:1 62:1 63:1 65:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 46:1 47:1 48:1 53:1 54:1 63:1
2 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 47:1 48:1 53:1 54:1 61:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 53:1 54:1 61:1 62:1 65:1 66:1
1 2:1 3:1 5:1 6:1 7:1 8:1 9:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 28:1 30:1 32:1 46:1 47:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 39:1 41:1 46:1 48:1 53:1 54:1 63:1 64:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 45:1 46:1 53:1 54:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1 61:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 47:1 51:1 53:1 54:1 64:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 36:1 37:1 39:1 41:1 46:1 53:1 54:1 61:1 62:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 37:1 39:1 41:1 46:1 48:1 53:1 54:1 62:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 46:1 53:1 54:1 61:1 65:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1 66:1
2 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 36:1 39:1 41:1 51:1 52:1 53:1 54:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 61:1 62:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 48:1 53:1 54:1 62:1 65:1
2 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 46:1 47:1 52:1 53:1 54:1 62:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 53:1 54:1 63:1 64:1 65:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 37:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1 61:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 36:1 37:1 39:1 41:1 46:1 53:1 54:1 62:1
1 2:1 7:1 8:1 11:1 17:1 18:1 19:1 26:1 30:1 37:1 38:1 45:1 48:1 51:1 53:1 67:1 68:1 69:1 71:1 72:1 73:1 74:1
1 3:1 5:1 6:1 7:1 8:1 9:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 22:1 30:1 32:1 45:1 52:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 39:1 41:1 46:1 48:1 53:1 54:1 63:1 66:1
2 2:1 7:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 22:1 26:1 28:1 30:1 32:1 38:1 39:1 40:1 41:1 42:1 48:1 60:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 53:1 54:1 61:1 65:1
2 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 39:1 41:1 48:1 51:1 52:1 53:1 54:1 61:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 46:1 47:1 48:1 53:1 54:1 63:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 37:1 39:1 41:1 51:1 53:1 54:1 63:1 65:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 37:1 39:1 41:1 46:1 47:1 53:1 54:1 61:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 48:1 53:1 54:1 62:1 65:1 66:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 36:1 39:1 41:1 51:1 53:1 54:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 47:1 48:1 51:1 53:1 54:1 63:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 47:1 48:1 53:1 54:1 63:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 46:1 53:1 54:1 64:1 65:1 66:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 45:1 51:1 53:1 54:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 36:1 39:1 41:1 51:1 53:1 54:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 45:1 46:1 52:1 53:1 54:1 64:1
2 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 36:1 39:1 41:1 46:1 52:1 53:1 54:1 63:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 36:1 39:1 41:1 46:1 53:1 54:1 61:1 64:1
1 3:1 4:1 5:1 6:1 7:1 8:1 9:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 23:1 28:1 34:1 46:1 52:1
2 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 48:1 51:1 52:1 53:1 54:1 65:1 66:1
1 2:1 3:1 5:1 6:1 7:1 8:1 9:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 22:1 30:1 32:1 47:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 48:1 51:1 53:1 54:1 61:1 62:1 65:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 45:1 48:1 51:1 52:1 53:1 54:1 61:1 64:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 53:1 54:1 63:1 64:1 65:1
2 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 64:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 39:1 41:1 48:1 51:1 53:1 54:1 64:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 37:1 39:1 41:1 45:1 46:1 48:1 53:1 54:1 61:1 62:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 36:1 39:1 41:1 51:1 53:1 54:1 63:1 64:1
2 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 46:1 48:1 52:1 53:1 54:1 64:1 65:1
2 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 47:1 48:1 51:1 52:1 53:1 54:1 62:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 48:1 53:1 54:1 64:1 65:1 66:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 48:1 51:1 53:1 54:1 64:1 65:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1 61:1 66:1
2 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 61:1 62:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 51:1 53:1 54:1 62:1 65:1
2 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 48:1 51:1 52:1 53:1 54:1 62:1 65:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 39:1 41:1 48:1 51:1 53:1 54:1 62:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 47:1 51:1 53:1 54:1 63:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1 63:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 36:1 37:1 39:1 41:1 51:1 53:1 54:1 61:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 45:1 46:1 53:1 54:1 63:1 64:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 45:1 46:1 53:1 54:1 61:1 62:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 37:1 39:1 41:1 46:1 48:1 53:1 54:1 61:1 64:1
2 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 37:1 39:1 41:1 46:1 48:1 52:1 53:1 54:1 61:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 36:1 37:1 39:1 41:1 46:1 53:1 54:1 61:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 36:1 39:1 41:1 51:1 53:1 54:1 64:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 62:1
2 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 47:1 48:1 51:1 52:1 53:1 54:1 61:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 45:1 46:1 53:1 54:1 66:1
1 2:1 7:1 8:1 11:1 17:1 18:1 19:1 26:1 37:1 38:1 45:1 48:1 51:1 53:1 54:1 62:1 67:1 68:1 69:1 70:1 72:1 73:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 51:1 53:1 54:1 63:1 65:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 47:1 48:1 51:1 53:1 54:1 63:1 64:1 66:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 53:1 54:1 61:1 62:1 65:1
2 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 48:1 51:1 52:1 53:1 54:1 61:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 46:1 47:1 53:1 54:1 61:1 62:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 61:1 64:1
2 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 45:1 51:1 52:1 53:1 54:1 64:1
2 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 48:1 51:1 52:1 53:1 54:1 62:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 39:1 41:1 48:1 51:1 53:1 54:1 63:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 46:1 47:1 48:1 53:1 54:1 61:1 62:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 37:1 39:1 41:1 46:1 48:1 53:1 54:1 61:1 65:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 48:1 53:1 54:1 63:1 65:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 47:1 48:1 51:1 53:1 54:1 64:1
2 2:1 3:1 7:1 10:1 12:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 22:1 26:1 28:1 30:1 37:1 38:1 39:1 40:1 41:1 42:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 51:1 53:1 54:1 63:1 64:1 65:1 66:1
2 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 48:1 51:1 52:1 53:1 54:1 63:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 36:1 39:1 41:1 46:1 53:1 54:1 61:1 66:1
2 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 37:1 39:1 41:1 46:1 48:1 52:1 53:1 54:1 61:1 62:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 48:1 51:1 53:1 54:1 62:1 65:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 37:1 39:1 41:1 46:1 48:1 53:1 54:1 62:1 63:1
2 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 37:1 39:1 41:1 45:1 48:1 51:1 52:1 53:1 54:1 62:1
2 2:1 3:1 7:1 12:1 13:1 15:1 16:1 17:1 18:1 19:1 26:1 28:1 30:1 32:1 38:1 39:1 40:1 41:1 42:1 43:1 45:1 49:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 47:1 48:1 51:1 53:1 54:1 61:1
2 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 47:1 48:1 52:1 53:1 54:1 62:1 63:1
2 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 48:1 51:1 52:1 53:1 54:1 61:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 47:1 51:1 53:1 54:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 46:1 48:1 53:1 54:1 65:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 46:1 53:1 54:1 61:1 62:1 65:1 66:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 47:1 48:1 51:1 53:1 54:1 61:1 62:1
2 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 47:1 51:1 52:1 53:1 54:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 37:1 39:1 41:1 46:1 47:1 53:1 54:1 62:1 63:1
1 2:1 3:1 7:1 9:1 11:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 22:1 28:1 38:1 40:1 44:1 53:1 54:1 75:1 76:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 45:1 51:1 53:1 54:1 61:1 62:1
2 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 37:1 39:1 41:1 46:1 48:1 52:1 53:1 54:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 45:1 51:1 53:1 54:1 62:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 63:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 47:1 53:1 54:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 37:1 39:1 41:1 47:1 48:1 51:1 53:1 54:1 61:1
2 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 61:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 34:1 36:1 39:1 41:1 46:1 53:1 54:1 63:1
2 2:1 4:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 46:1 47:1 53:1 54:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 46:1 47:1 48:1 53:1 54:1 63:1 66:1
2 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 37:1 39:1 41:1 45:1 46:1 48:1 52:1 53:1 54:1 62:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 36:1 39:1 41:1 46:1 53:1 54:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 46:1 53:1 54:1 61:1 64:1 65:1 66:1
2 4:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 39:1 41:1 47:1 48:1 51:1 52:1 53:1 54:1 63:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 45:1 46:1 48:1 53:1 54:1 62:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 26:1 28:1 34:1 39:1 41:1 48:1 51:1 53:1 54:1 62:1 63:1 66:1
2 2:1 7:1 10:1 12:1 15:1 16:1 17:1 18:1 19:1 22:1 26:1 28:1 30:1 32:1 38:1 39:1 40:1 41:1 42:1 48:1 49:1 59:1
2 2:1 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 45:1 51:1 53:1 54:1 61:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 45:1 46:1 48:1 53:1 54:1 61:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 37:1 39:1 41:1 45:1 46:1 53:1 54:1 63:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 21:1 26:1 39:1 41:1 46:1 47:1 48:1 53:1 54:1 62:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 16:1 17:1 18:1 19:1 20:1 26:1 28:1 37:1 39:1 41:1 45:1 48:1 51:1 53:1 54:1
2 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 39:1 41:1 45:1 46:1 52:1 53:1 54:1 64:1 66:1
2 5:1 7:1 8:1 13:1 14:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 37:1 39:1 41:1 45:1 46:1 52:1 53:1 54:1 63:1 64:1
2 2:1 5:1 7:1 8:1 13:1 14:1 16:1 17:1 18:1 19:1 20:1 21:1 26:1 36:1 39:1 41:1 45:1 51:1 53:1 54:1 63:1 66:1
2 2:1 5:1 7:1 8:1 13:1 14:1 15:1 17:1 18:1 19:1 20:1 26:1 28:1 36:1 37:1 39:1 41:1 45:1 51:1 53:1 54:1 64:1
2 7:1 12:1 13:1 15:1 16:1 17:1 18:1 19:1 21:1 22:1 26:1 30:1 37:1 38:1 39:1 40:1 41:1 42:1 48:1 49:1 52:1 60:1
1 2:1 7:1 8:1 11:1 17:1 18:1 19:1 26:1 37:1 38:1 44:1 48:1 51:1 53:1 57:1 62:1 67:1 68:1 69:1 72:1 73:1 74:1
